RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C3	ayurveda have guideline about dietary habit ... like : # in the evening avoid heavy food such a meat ; fish ; yoghurt ; cheese ; buttermilk and fromage frais . # avoid eat between meal . instead drink hot water ; or if necessary eat ripe sweet fruit . # avoid reheat or stale food . # most of one 's food should be cook ; a the body can more easily absorb cook food . raw food should be eat only a a side dish ( e. g. salad ) . # make use of culinary spice . they not only make the food tasty ; but support the digestive process as well . # include all 6 taste in each meal : sweet ; sour ; salty ; pungent ; bitter ; and astringent . the taste also have their own influence on the subtle inner balance of the physiology . # during meal you may sip liquid such a water ; juice or lassi . do not drink a lot and avoid ice-cold drink - they dampen down the digestive process . # milk should not be drink with the main meal . it can be take alone or with a light meal of sweet taste food ( e.g . toast ; cer ... ..	Good	U2	anonymous	2010-09-06 15:21:25
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C4	i only know yoghurt and fish should not be eat together .	PotentiallyUseful	U1515	Ice Maiden	2010-09-06 15:28:14
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C5	carbohydrate rich food be not combine with acidic food item . eg if you take bread and lemon juice together ; it will cause the digestive system to erratically digest both the item . do n't eat grain ; cereal or pulse item with acidic item like citrus fruit ; grape ; pineapple etc . protein rich food item go well with low-carb food item like rice and vegetable . vegetables also go well with all type of starchy ; carbohydrate rich food item . fruits should ideally be take a a separate meal ; independent of other regular meal . milk and meat be bad combination . never take milk and meat in a single meal . separate intake of milk and meat by at least four hour . milk and meat be good for body in several way . when take together ; it become toxic . many modern food style fly on the face of this ayurvedic food combination rule . milk be also to be take warm . cold milk can cause indigestion . taking milk too hot also be not desirable . ending the meal with sweet dessert be not allow in ayur ... ..	Good	U2	anonymous	2010-09-06 15:29:07
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C6	i be also wait for the answer now ! ! gosh be it harmful ? ?	Bad	U477	gudone	2010-09-06 15:30:46
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C7	ice ask your grandma ... she will give you the right list : )	Bad	U2	anonymous	2010-09-06 15:33:22
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C8	say what ?	Bad	U245	Xena	2010-09-06 15:35:12
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C9	most of the people wo n't follow all these ... me too..so i be award with high cholesterol and uric acid	Bad	U3359	amalp	2010-09-06 15:43:50
Q227_R83	socialising	drinking milk after eat prawn	drinking milk after eat prawn be harmfull or just a myth . if harmfull whats the effect ?	U4720	ansarifaiyaz	2010-09-06 14:54:27	Q227_R83_C10	old wive tales..	Bad	U268	britexpat	2010-09-06 15:45:55
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C1	plus size woman ... there be also a place in villagio ... can not tell you the name ; but it near the gondola entrance ... hope this help ...	Good	U245	Xena	2010-07-12 01:00:35
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C2	check out splash ... . at city center ; they have plus size for men ; i be sure they would have it for woman as well ... ...	Good	U74	FlyingAce	2010-07-12 01:01:32
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C3	: -p	Bad	U245	Xena	2010-07-12 01:01:42
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C4	xena ; what a coincidence.. : d	Bad	U74	FlyingAce	2010-07-12 01:06:24
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C5	haha.. thanks ... will check there ... good to see few of you still awake after the excitement of world cup finale.. : - )	Bad	U1758	Elegance	2010-07-12 01:20:09
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C6	`` try punto roma at villagio ; and popka ? upstairs at royal plaza and debenhams - all can be pricy but have good sale 3 or 4 time a year . there 's another one i ca n't think of the name ; but i hate their clothes because they look like `` '' fat '' '' people clothes ; no style ; old lady like stuff . this time of year be usually good for sale . ''	Good	U487	marycatherine	2010-07-12 06:29:10
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C7	evans @ villagio mall -- they have size up to uk32 ; they have ongoing 50 % off sale + further reduction when i visit yesterday . debenhams @ city centre -- also ongoing 50 % off dorothy perkins @ villagio mall -- they have up to size uk22 ; also 50 % off + further reduction . hope these help ! goodluck ! : )	Good	U4721	starry_eyed	2010-07-12 09:09:36
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C8	there 's a place in landmark too ; ca n't quite remember the name though ; but the stuff look nice .	Good	U2478	Olive	2010-07-12 09:12:58
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C9	they have lot of it there !	Bad	U56	flor1212	2010-07-12 09:14:56
Q228_R2	doha shopping	plus size and in despair ..	which shop sell plus size clothes in doha ? i find that there be very little selection for clothing and footwear for the tall female ; especially if they be overweight too . yesterday i find some stretching clothes for myself but come back and find my daughter who be 4o kg less than me comfortably wear them ... : - ( i dont mind hand them all over to her ; if i find few for myself ; somewhere : - )	U1758	Elegance	2010-07-12 00:53:41	Q228_R2_C10	some shop also have big size up to 40 and up.. punto roma for one..	Good	U62	mjamille28	2010-07-12 09:15:46
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C1	people claim tey accept fat people ; why they do n't . that 's why	Bad	U4723	True	2008-08-04 10:45:06
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C2	you havent be to america or canada i guess . they be far more bad . i find here still acceptable . everybody be right everybody be wrong ; it depend where you stand	Bad	U14	dragonfly212	2008-08-04 10:52:32
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C3	try splash at centre point.. you can find something like ... 14 to 26 size clothes there nice color and design .	Good	U493	Formatted Soul	2008-08-04 10:53:53
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C4	ulla popken do stylish size for fuller figure include career wear . not cheap but great quality and not cut with no style or shape	Good	U2938	torc	2008-08-04 11:06:21
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C5	if u look for the right size and the right style u will find soemthing that will not end up look shapeless.. go to evans.. they have lot of stuff ... go to bhs.. in landmark.. very nice style and large size ... go to splash.. a fs they have a wide range of size and styles.. h & m in villagio ... also have variety.. i dont find it discriminate at all.. when u look in the right place you find what you want.. i never have problems.. wysiwyg	Good	U2187	Loulsy	2008-08-04 11:14:08
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C6	formatted soul - i be look this kind of clothing for my personal use for sometime : ) ban spoon feeding not me	Bad	U2	anonymous	2008-08-04 11:17:55
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C7	clothes for fat people ? ? lol i think it more diplomatice to say plus size lol	Bad	U2	anonymous	2008-08-04 11:18:28
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C8	with your size it difficult to find clothes for you ... you need to order custom make huge size clothes..lol we be talk about skinny people like us..lol	Bad	U493	Formatted Soul	2008-08-04 11:24:47
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C9	plus sized clothing be a problem everywhere i guess.. but i guess us and canada be ok for asians coz their plus size be usual size in us/america ( no offence pls ) . i dream of a good tomorrow where chickens can cross the road without have their motif question - unknown	Good	U386	someonenew	2008-08-04 11:29:04
Q228_R9	doha shopping	have u ever notice ? ? ? ? ? ? ?	yesterday i go to villagio and notice that dresses for fat people be so bad and so shapless that if they wear they 'll look more fat and it give a look of old fashioned texture and style . why like this ? ? ?	U4722	rainbowqatar	2008-08-04 10:39:57	Q228_R9_C10	i hear in blr you have exclusive shop for plus size ? do they sell something good ?	Bad	U493	Formatted Soul	2008-08-04 11:30:23
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C1	i be size 45 thats the one mostly impossible [ img_assist|nid=73057|title=.|desc=|link=none|align=left|width=|height=0 ]	Bad	U210	DaRuDe	2008-04-14 11:47:58
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C2	why philipino gal be very small ? ?	Bad	U642	draj	2008-04-14 11:49:16
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C3	ah haa i think it be difficult to get big size ( 45 ; 46 ) ; ; ; ; sad to know that small size arent available ; ; ; ; ; ; ; sanz	Bad	U3241	sanzqa	2008-04-14 11:49:36
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C4	not that easy lovinni ... go through all giant stores with owen to get her size 36 ... maybe you can give it a try ... do not dwell in the past ; do not dream of the future ; concentrate the mind on the present moment . ( gautama buddha )	PotentiallyUseful	U431	King Edshel	2008-04-14 11:50:01
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C5	draj ; ; ; small be beeeeaaaauuutiiifuullllllll sanz	Bad	U3241	sanzqa	2008-04-14 11:50:08
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C6	thanks god i get normal size . feel sorry with your problem lovinni . will look around and inform you . everybody be right everybody be wrong ; it depend where we stand .	Bad	U14	dragonfly212	2008-04-14 11:51:02
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C7	may be she need to visit child section where do i go and visit ? the big foot section . [ img_assist|nid=73057|title=.|desc=|link=none|align=left|width=|height=0 ]	Bad	U210	DaRuDe	2008-04-14 11:51:50
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C8	god create them ; small and beautiful ... can you ask him why ? and my god darude ... 45 size ? is that really a foot or a machine gun ? do not dwell in the past ; do not dream of the future ; concentrate the mind on the present moment . ( gautama buddha )	Bad	U431	King Edshel	2008-04-14 11:51:54
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C9	got the same size 5 but never have a problem buying here in qatar . what type of shoe be you look for ? ... brantano 's @ landmark ; shoe mart @ city center ; hush puppies ...	Good	U2086	Joan	2008-04-14 11:51:54
Q228_R16	moving to qatar	attention shoe shops : i be size 35	it hard for me to find size 5 or size 35 shoe . most of my shoe i bring them from my country . but i cant do it all the time . can anyone tell me a shoe shop here in doha for small foot ? but please dont tell me to find them in child 's section !	U159	lovinni	2008-04-14 11:45:52	Q228_R16_C10	well draj ... this be u filipino we have small body build ! ke ; i go to shoe shop in mall here ; no luck ! i hope they keep a few small size for people like me ... . i think i 've discover the secret of life - you just hang around until you get use to it . ~charles schulz	Bad	U159	lovinni	2008-04-14 11:52:17
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C1	hey bonjovi ! i hope you 're right i be gon na travel to dubai to get some stuff ikea be very much need in this town .	Bad	U1274	londonalgiers	2006-11-03 19:46:37
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C2	we discuss this some time back . i heard of this rumour for more than a year ; while some one else post on this site that the rumour be go on for more than a year.and i be inform through this forum that ikea wont come for another 3 year ... ... ... .yup long face ... it sad . but let keep our finger cross ; who know ; anything can happen .	PotentiallyUseful	U24	han19	2006-11-03 20:44:41
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C3	not specifically ikea relate but im look for a specific kind of bookcase i know i *can* get from ikea i be wonder if anyone have see something like this localy http : //www.ikea.com/piaimages/31260_pe120476_s4.jpg	Bad	U1848	mojonojo	2006-11-04 00:13:22
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C4	have n't hear of ikea open up in qatar anytime soon ; however ; i know that singways be open up very soon in villagio . http : //www.singways.net/	PotentiallyUseful	U4725	BearBull	2006-11-04 11:13:09
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C5	i have hear unconfirmed rumour that ikea in dubai team up with a transportation company and they now can deliver in doha ( but you still have to make your purchase in dubai ) .	PotentiallyUseful	U21	Terramax	2006-11-05 13:42:02
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C6	just a short piece of information : - i actually write to ikea this year ask about the possibility of open the store here and in fact do receive a reply from them that they already find a partner here and be in fact go to open a store . the do not mention a specific time . regards	Good	U2	anonymous	2006-11-05 13:53:38
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C7	bearbull if singways furniture be design by the same designer a their website ; i 'd prefer to keep away from it .	Bad	U21	Terramax	2006-11-05 14:05:57
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C8	i think you can find something similar item at iddesign ( the mall ) . got ta warn you though ; it 's kinda pricy . as for ikea ; i can confirm they will be open soon at the villagio .	Good	U4726	Mister	2006-11-09 11:52:28
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C9	mister ; u know for sure they be open in villagio ; by when.you sound very confident . dont let our hope get high ; i be already plan what i need to pick up from ikea . should i hold my breath .	Bad	U24	han19	2006-11-09 12:00:34
Q228_R35	qatar living lounge	ikea in doha ?	hi i hear rumour that ikea will be open a store in doha ? anyone have any information on that ? really look forward if this true a we have grow very bored of home centre . cheers	U4724	Bonjovi	2006-11-03 17:27:52	Q228_R35_C10	u should hold your breath.. i 'm not sure when exactly it will open though . so ; please take a breath every once in a while : )	Bad	U4726	Mister	2006-11-09 12:32:33
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C1	`` try villagio ; last time i saw there cannon product ( i mean camera ) `` '' drink beer save water '' '' ''	Good	U621	sentibhim	2007-11-06 14:04:41
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C2	try to visit salam studio ( near city centre ) . they be the sole agent for canon in doha .	Good	U4727	lathee	2007-11-06 14:27:32
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C3	we get our 7.2 mp one from dubai airport for around 2000qr a yr bak	PotentiallyUseful	U2	anonymous	2007-11-06 15:37:53
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C4	i be look for the same model just this past week ; and i can say definitively that a of this past saturday ; they be not in villagio . salam be my next stop ( i just happen to be at villagio so think i would look there ) -- i will let you know if i find any of those new model after i make the trip to salam .	PotentiallyUseful	U747	an.american.in.doha	2007-11-06 22:56:21
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C5	online be the best place to buy camera ... ebay of course but i be tell there be a few camera shop around town ... i have yet to see them ... but the carrafour have alot of modern stuff ... so check there or kodak at the villagio or see ir there be any at the city center ...	Good	U1037	thatguy	2007-11-06 23:04:27
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C6	or try pc one	Bad	U1037	thatguy	2007-11-06 23:05:18
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C7	thanks aaid . i plan to go to salam one evening so i 'll let you know what i find if i go before you . from read up online i 'm veer towards the ixus 860 because of it wide angle lens . 8mp be more than enough for my need so i do n't think it 's worth pay the extra for the 12mp 960 which do n't have the wide angle lens ( they seem to be the only difference ) thatguy - thanks . i do plan to buy online but i want to try out the various model before i order . carrefour only have a couple of canon compact camera ; none of them ixus ( and they appear to have stop stock canon slrs and lens for some reason ) ; and the kodak shop have a very poor selection of manufacturer . -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- http : //tall-and-ginger.blogspot.com	PotentiallyUseful	U429	tallg	2007-11-07 08:37:03
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C8	i go to salam last night and their shipment of 860s and 960s have arrive in doha and should be on their shelf in 3 day time . lathee - thanks for the tip-off about salam . -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- http : //tall-and-ginger.blogspot.com	Good	U429	tallg	2007-11-08 11:07:40
Q228_R36	doha shopping	where to find late canon digital camera ? ? ?	does anybody know of any shop in doha that stock the late canon digital compact camera ; specifically the ixus 960 ; 950 & 860 model ( also know a powershot sd950 ; 850 & 870 respectively ) ; or fail that the old ixus 900 ; 850 ; 800 & 750 model ( powershot sd900 ; 800 ; 700 & 550 respectively ) . thanks in advance .	U429	tallg	2007-11-06 13:57:37	Q228_R36_C9	why buy canon . sony cyber-shots be the best . even in very low light . i just get a pink one . love it .	Bad	U4728	Grass	2007-11-10 00:51:48
